7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 201640-5 2
7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 journal_of_soil_science_and_plant_nutrition-101007s4272901900130-52 0
7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 6830-21465-26 2
7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 3685-14 0
7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 20171821-4 2
7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 150703-7 1
7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 nutrient_cycling_in_agroecosystems-101007BF00748775-84 0
7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 plant_and_soil-101007s1110401316045-127 0
7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 plant_and_soil-101007s1110401004053-92 2
7f5eda26-950d-4038-a3b9-d72e213cfed6 Test50 150703-127 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 201626-24 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20171812-50 2
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 6300-16253-378 2
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20181910-55 1
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 6300-16253-381 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20192012-83 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20171817-3 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20171813-2 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 201627-26 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 973-48 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20171817-16 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20181911-21 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20181911-23 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20181908-1 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20192012-51 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 6300-16253-13 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 201627-23 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20181911-49 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 agronomy_journal-102134agronj198500021962007700050032x-73 0
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 Test50 20181911-37 0
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 230-20604-6 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 230-20606-333 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 230-20611-35 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 230-20606-324 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 20192026-37 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 plant_and_soil-101007s1110401734944-88 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 230-20610-23 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 6771-21099-48 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 20192026-39 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 crop_science-101002csc220343-25 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 20201020-65 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 230-20611-33 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 field_crops_research-S037842901831075X-48 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 20201020-158 1
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 230-20609-53 1
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 230-20606-277 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 6810-43 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 230-20610-25 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 20181913-11 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d Test50 20201020-30 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 6808-43 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 235-4 1
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 235-11 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 3666-16 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 3663-43 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 201647-2 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 6834-21867-1106 0
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 3663-30 1
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 6808-41 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 6808-40 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 6834-21867-1475 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 6260-50 1
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 6808-12 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 235-33 1
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 6260-53 1
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 3666-40 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 201647-9 1
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 20171830-35 2
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 20181922-10 1
80e5783e-db02-4cdb-9653-41dc6ba46369 Test50 201648-6 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 20181906-3 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 agronomy-10081213-9 0
85912d0c-9948-4f2b-b782-5087db666d2b Test50 201626-2 2
85912d0c-9948-4f2b-b782-5087db666d2b Test50 6830-21467-689 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 201629-2 2
85912d0c-9948-4f2b-b782-5087db666d2b Test50 20192012-3 2
85912d0c-9948-4f2b-b782-5087db666d2b Test50 201626-24 2
85912d0c-9948-4f2b-b782-5087db666d2b Test50 20192014-4 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 20171817-1 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 20171816-3 2
85912d0c-9948-4f2b-b782-5087db666d2b Test50 6830-21467-413 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 6830-21467-601 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 6830-21467-461 2
85912d0c-9948-4f2b-b782-5087db666d2b Test50 20171815-1 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 20171817-3 2
85912d0c-9948-4f2b-b782-5087db666d2b Test50 6830-21467-634 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 6830-21467-596 2
85912d0c-9948-4f2b-b782-5087db666d2b Test50 201638-1 1
85912d0c-9948-4f2b-b782-5087db666d2b Test50 20181907-31 2
85912d0c-9948-4f2b-b782-5087db666d2b Test50 20171811-2 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-5 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-15 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-26 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-27 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-28 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-32 1
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 587-25 1
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-16 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-30 1
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 4698-12 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 4698-40 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 1358-9 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-4998-43 1
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 587-11 2
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 4947-14291-121 1
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 1358-4778-5 1
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 1358-4778-8 1
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-4998-28 1
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 3861-7791-11 1
9e26e52d-a094-4fb8-b3f0-73e5548c6798 Test50 273-4998-12 2
b008a3e3-37af-4b6b-8be6-07e929649b55 TestByAdmin 1377-5 2
b008a3e3-37af-4b6b-8be6-07e929649b55 TestByAdmin 1377-4 1
b008a3e3-37af-4b6b-8be6-07e929649b55 TestByAdmin 1377-20 0
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 6901-19 0
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 plant_and_soil-101007s111040142202x-11 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 european_journal_of_agronomy-S1161030107001104-142 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 plant_and_soil-101007BF02180053-181 1
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 agronomy_journal-102134agronj195000021962004200080004x-3 1
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 agronomy_journal-102134agronj2018100652-95 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 agronomy_for_sustainable_development-101007s1359301301736-84 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 plant_and_soil-101007BF02370109-3 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 agronomy_journal-102134agronj196500021962005700020015x-84 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 4947-14291-95 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 agronomy_journal-102134agronj196500021962005700020015x-4 1
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 agriculture_ecosystems_and_environment-S0167880917303365-149 1
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 nutrient_cycling_in_agroecosystems-101007s107050045085z-105 1
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 5055-15519-24 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 biology_and_fertility_of_soils-101007s003740050292-5 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 agronomy_journal-102134agronj193400021962002600080003x-23 0
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 nutrient_cycling_in_agroecosystems-101007BF01072876-60 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 nutrient_cycling_in_agroecosystems-101007s1070501395767-205 0
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 agronomy_for_sustainable_development-101007s135930160365y-92 2
b49cbd26-3b97-4d69-bb56-84f74345c641 Test50 agronomy_for_sustainable_development-101051agro2009031-391 0
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 the_journal_of_the_science_of_food_and_agriculture-101002jsfa2740560215-31 1
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 3669-27 0
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 201640-6 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 plant_and_soil-101007s1110401904167x-10 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 6826-13 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 197-4 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 plant_and_soil-101007s11104019042290-269 0
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 197-12 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 75-4 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 6774-21119-58 1
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 journal_of_agronomy_and_crop_science-101111j1439-037x200700250x-11 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 6292-19 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 20192023-12 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 agronomy_for_sustainable_development-101007s135930130189y-93 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 3667-57 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 agronomy_for_sustainable_development-101007s13593020006263-213 0
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 agronomy_for_sustainable_development-101007s135930160365y-85 0
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 agronomy_for_sustainable_development-101007s1359301100215-9 0
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 3798-25 2
db2c90c4-df32-4fc9-a56e-12e764608806 Test50 agronomy_for_sustainable_development-101007s135930130189y-151 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 20192011-3 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 20181908-1 1
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 6830-21467-634 1
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 201638-8 1
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 230-20610-2 0
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 20181906-3 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 20181908-22 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 20171813-2 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 1359-54 0
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 6830-21467-670 1
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 6830-21467-615 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 20181910-42 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 20181911-25 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 201626-24 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 201638-23 1
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 4360-13 0
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 6300-16253-13 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 408-41 0
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 20181907-15 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf Test50 295-534-24 0
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 20181918-23 2
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 journal_of_agronomy_and_crop_science-101046j1439-037x200100433x-5 2
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 20181918-16 2
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 agronomy_journal-102134agronj196500021962005700020002x-120 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 20181918-3 2
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 agronomy_journal-102134agronj196500021962005700020002x-114 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 plant_and_soil-101007BF01343398-24 2
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 718-1281-2 2
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 journal_of_agronomy_and_crop_science-101046j1439-037x200100433x-2 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 journal_of_plant_nutrition_and_soil_science-101002jpln19891520206-96 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 the_journal_of_the_science_of_food_and_agriculture-101002jsfa2740141307-483 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 plant_and_soil-101007BF00029282-4 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 journal_of_agronomy_and_crop_science-101111j1439-037x1996tb00231x-11 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 agronomy_journal-102134agronj198900021962008100040023x-76 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 6774-21124-6 2
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 973-12 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 20181918-11 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 journal_of_agronomy_and_crop_science-101046j1439-037x200100433x-30 2
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 agronomy_journal-102134agronj195300021962004500020006x-14 1
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 Test50 journal_of_agronomy_and_crop_science-101111j1439-037x1986tb00041x-42 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 journal_of_agronomy_and_crop_science-101111j1439-037x1992tb00989x-10 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 20181905-5 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 journal_of_agronomy_and_crop_science-101111j1439-037x1992tb00989x-37 0
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 201617-4 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 20181904-3 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 1099-23 0
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 20171806-3 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 20181905-55 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 irrigation_science-101007BF00189996-34 0
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 201620-23 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 201621-8 1
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 20171806-5 1
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 agronomy-8060083-185 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 journal_of_agronomy_and_crop_science-101111j1439-037x1992tb00989x-38 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 201621-55 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 201620-27 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 201620-6 1
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 journal_of_agronomy_and_crop_science-101046j1439-037x200300031x-66 0
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 20171807-8 1
591b246c-cd00-4b67-9b2d-60dfeed4ec9c Test50 irrigation_science-101007BF00189996-14 0
7aed2559-44be-40a6-899e-994b2e566204 Test50 20192020-34 0
7aed2559-44be-40a6-899e-994b2e566204 Test50 soil_science_society_of_america_journal-101002saj220133-29 1
7aed2559-44be-40a6-899e-994b2e566204 Test50 agronomy_journal-102134agronj20130106-29 0
7aed2559-44be-40a6-899e-994b2e566204 Test50 agronomy_journal-102134agronj196800021962006000020019x-78 0
7aed2559-44be-40a6-899e-994b2e566204 Test50 land_degradation_and_development-101002ldr453-53 0
7aed2559-44be-40a6-899e-994b2e566204 Test50 20192020-3 2
7aed2559-44be-40a6-899e-994b2e566204 Test50 20192024-52 2
7aed2559-44be-40a6-899e-994b2e566204 Test50 20192020-40 1
7aed2559-44be-40a6-899e-994b2e566204 Test50 20192022-49 2
7aed2559-44be-40a6-899e-994b2e566204 Test50 crop_science-101002csc220365-75 2
7aed2559-44be-40a6-899e-994b2e566204 Test50 20192020-61 2
7aed2559-44be-40a6-899e-994b2e566204 Test50 4446-20195-292 2
7aed2559-44be-40a6-899e-994b2e566204 Test50 agronomy_journal-102134agronj2018080492-75 2
7aed2559-44be-40a6-899e-994b2e566204 Test50 20192020-59 0
7aed2559-44be-40a6-899e-994b2e566204 Test50 crop_science-101002csc220365-109 2
7aed2559-44be-40a6-899e-994b2e566204 Test50 agronomy_journal-102134agronj199700021962008900020012x-99 0
7aed2559-44be-40a6-899e-994b2e566204 Test50 6826-23 1
7aed2559-44be-40a6-899e-994b2e566204 Test50 20192020-35 0
7aed2559-44be-40a6-899e-994b2e566204 Test50 20192022-33 2
7aed2559-44be-40a6-899e-994b2e566204 Test50 land_degradation_and_development-101002ldr453-78 0
b1456028-0322-4b8e-9794-637dc1365864 Test50 273-4765-5 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 20181919-6 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 201659-3 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 6336-16327-11 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 6365-35 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 201658-6 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 3858-7782-12 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 3869-60 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 3934-20 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 6365-12 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 201659-13 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 201659-6 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 201658-2 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 3858-7782-15 1
b1456028-0322-4b8e-9794-637dc1365864 Test50 201659-10 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 1008-35 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 3858-7781-30 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 3934-3 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 1358-9 2
b1456028-0322-4b8e-9794-637dc1365864 Test50 agronomy_journal-102134agronj199400021962008600010017x-93 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 20181918-3 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 agronomy_journal-102134agronj2018060419-181 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 nutrient_cycling_in_agroecosystems-101007s1070500993036-73 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 agronomy-8090193-499 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 agronomy_for_sustainable_development-101007s135930160365y-36 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 agronomy_journal-102134agronj192800021962002000110010x-9 1
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 20181912-7 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 nutrient_cycling_in_agroecosystems-101007s1070501496438-120 1
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 20171826-7 1
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 agronomy_for_sustainable_development-101007s1359301301807-177 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 699-20 1
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 6767-21312-43 0
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 soil_and_tillage_research-S0167198718301788-169 1
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 5016-14757-2 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 field_crops_research-S0378429019310998-293 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 agronomy_for_sustainable_development-101007s1359301905591-122 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 nutrient_cycling_in_agroecosystems-101007s1070501899604-18 0
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 20171826-2 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 agronomy-3010148-15 2
0f0a4f68-4038-48a8-8e40-991d7998483e Test50 agronomy_for_sustainable_development-101007s1359301905591-55 0
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 agronomy_journal-102134agronj195900021962005100060010x-110 1
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 plant_and_soil-101007s1110401109282-51 1
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 plant_and_soil-101007BF02277954-2 2
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 20192024-2 2
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 agronomy_journal-102134agronj195900021962005100060010x-4 0
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 agronomy_journal-102134agronj195900021962005100060010x-81 1
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 agronomy_journal-102134agronj196600021962005800040027x-2 2
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 agronomy_journal-102134agronj197200021962006400060021x-17 1
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 agronomy_journal-102134agronj196400021962005600040017x-97 1
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 agronomy-10101505-102 1
011b1dd5-2d03-4002-b3df-86f682cf5144 Test50 plant_and_soil-101007s1110401733417-61 0
